,Unnamed: 0,Unnamed: 0.1,adv_loss,adv_prec1,epoch,nat_loss,nat_prec1,num_training_images,seed,source_eps,target_ds,time,train_loss,train_prec1,unfrozen_blocks
2474,4726,2.0,-1.0,-1.0,41,0.1766949384689331,94.29999542236328,50000,20000000,4,cifar10,8289.069617986679,0.03655550428032875,98.90599822998048,1
2475,4727,3.0,-1.0,-1.0,61,0.18655002603530885,94.5199966430664,50000,20000000,4,cifar10,12316.68441772461,0.02309715894237161,99.44400024414062,1
2476,4728,4.0,-1.0,-1.0,81,0.17947375946044922,94.9499969482422,50000,20000000,4,cifar10,16348.127736091614,0.008216896662563086,99.8979949951172,1
2477,4729,5.0,-1.0,-1.0,100,0.16430925855636594,95.11000061035156,50000,20000000,4,cifar10,20142.151245117188,0.007194445838928224,99.9219970703125,1
2478,4730,0.0,-1.0,-1.0,1,0.5855755483627321,87.44999694824219,50000,20000000,3,cifar10,235.11788153648376,1.3337786375045777,82.3699951171875,1
2479,4731,1.0,-1.0,-1.0,21,0.2414511812686921,92.32999420166016,50000,20000000,3,cifar10,4273.936509370804,0.1603909299516678,94.40399932861328,1
2480,4732,2.0,-1.0,-1.0,41,0.1671153844833374,94.89999389648438,50000,20000000,3,cifar10,8309.269502401352,0.02444978272497654,99.3979949951172,1
2481,4733,3.0,-1.0,-1.0,61,0.16556946530342098,95.11000061035156,50000,20000000,3,cifar10,12350.083684682846,0.01309036588728428,99.73799896240234,1
2482,4734,4.0,-1.0,-1.0,81,0.16043454780578614,95.22999572753906,50000,20000000,3,cifar10,16371.956461668015,0.005362120270878078,99.9679946899414,1
2483,4735,5.0,-1.0,-1.0,100,0.16089717040061952,95.1199951171875,50000,20000000,3,cifar10,20148.542966365814,0.00511713245883584,99.95600128173828,1
2484,4736,0.0,-1.0,-1.0,1,703.2761796875,12.09000015258789,100,20000000,0,cifar10,40.80180335044861,37.39006042480469,11.0,3
2485,4737,1.0,-1.0,-1.0,21,6508.3562,11.029999732971193,100,20000000,0,cifar10,138.32355093955994,14.299897193908693,58.0,3
2486,4738,2.0,-1.0,-1.0,41,78.62988387451172,36.93999862670898,100,20000000,0,cifar10,225.4715621471405,0.9799825549125672,89.0,3
2487,4739,3.0,-1.0,-1.0,61,28.55056433105469,46.80999755859375,100,20000000,0,cifar10,312.5105948448181,0.32551905512809753,95.0,3
2488,4740,4.0,-1.0,-1.0,81,25.44335467529297,47.57999801635742,100,20000000,0,cifar10,397.604419708252,0.19225426018238068,97.0,3
2489,4741,5.0,-1.0,-1.0,100,24.886715588378905,47.84000015258789,100,20000000,0,cifar10,476.5496289730072,0.1460602879524231,96.0,3
2490,4742,0.0,-1.0,-1.0,1,822.4031143554688,10.079999923706056,100,20000000,4,cifar10,39.329516887664795,27.20142364501953,15.0,3
